X (In-phase Signal), Sin Input
9.897460937500000000e-01,-1.123046875000000000e-02
9.898681640625000000e-01,-1.135253906250000000e-02
9.895019531250000000e-01,-1.062011718750000000e-02
9.888916015625000000e-01,-1.074218750000000000e-02
9.877929687500000000e-01,-1.098632812500000000e-02
9.862060546875000000e-01,-1.110839843750000000e-02
9.842529296875000000e-01,-1.098632812500000000e-02
9.819335937500000000e-01,-1.135253906250000000e-02
9.791259765625000000e-01,-1.135253906250000000e-02
9.759521484375000000e-01,-1.135253906250000000e-02
9.722900390625000000e-01,-1.135253906250000000e-02
9.682617187500000000e-01,-1.135253906250000000e-02
9.638671875000000000e-01,-1.147460937500000000e-02
9.591064453125000000e-01,-1.135253906250000000e-02
9.537353515625000000e-01,-1.147460937500000000e-02
9.481201171875000000e-01,-1.135253906250000000e-02
9.421386718750000000e-01,-1.147460937500000000e-02
9.356689453125000000e-01,-1.147460937500000000e-02
9.288330078125000000e-01,-1.147460937500000000e-02
9.215087890625000000e-01,-1.147460937500000000e-02
9.139404296875000000e-01,-1.147460937500000000e-02
9.058837890625000000e-01,-1.147460937500000000e-02
8.974609375000000000e-01,-1.147460937500000000e-02
8.886718750000000000e-01,-1.147460937500000000e-02
8.795166015625000000e-01,-1.147460937500000000e-02
8.699951171875000000e-01,-1.147460937500000000e-02
8.601074218750000000e-01,-1.147460937500000000e-02
8.498535156250000000e-01,-1.147460937500000000e-02
8.392333984375000000e-01,-1.147460937500000000e-02
8.282470703125000000e-01,-1.159667968750000000e-02
8.168945312500000000e-01,-1.159667968750000000e-02
8.051757812500000000e-01,-1.159667968750000000e-02
7.932128906250000000e-01,-1.159667968750000000e-02
7.807617187500000000e-01,-1.171875000000000000e-02
7.680664062500000000e-01,-1.196289062500000000e-02
7.551269531250000000e-01,-1.232910156250000000e-02
7.416992187500000000e-01,-1.208496093750000000e-02
7.281494140625000000e-01,-1.171875000000000000e-02
7.141113281250000000e-01,-1.171875000000000000e-02
6.999511718750000000e-01,-1.184082031250000000e-02
6.853027343750000000e-01,-1.196289062500000000e-02
6.705322265625000000e-01,-1.184082031250000000e-02
6.553955078125000000e-01,-1.159667968750000000e-02
6.398925781250000000e-01,-1.184082031250000000e-02
6.242675781250000000e-01,-1.257324218750000000e-02
6.082763671875000000e-01,-1.379394531250000000e-02
5.921630859375000000e-01,-1.318359375000000000e-02
5.756835937500000000e-01,-1.245117187500000000e-02
5.589599609375000000e-01,-1.220703125000000000e-02
5.419921875000000000e-01,-1.220703125000000000e-02
5.247802734375000000e-01,-1.245117187500000000e-02
5.074462890625000000e-01,-1.306152343750000000e-02
4.898681640625000000e-01,-1.342773437500000000e-02
4.720458984375000000e-01,-1.330566406250000000e-02
4.539794921875000000e-01,-1.318359375000000000e-02
4.357910156250000000e-01,-1.293945312500000000e-02
4.173583984375000000e-01,-1.281738281250000000e-02
3.988037109375000000e-01,-1.269531250000000000e-02
3.801269531250000000e-01,-1.293945312500000000e-02
3.612060546875000000e-01,-1.281738281250000000e-02
3.421630859375000000e-01,-1.293945312500000000e-02
3.229980468750000000e-01,-1.281738281250000000e-02
3.035888671875000000e-01,-1.281738281250000000e-02
2.841796875000000000e-01,-1.293945312500000000e-02
2.645263671875000000e-01,-1.281738281250000000e-02
2.448730468750000000e-01,-1.281738281250000000e-02
2.250976562500000000e-01,-1.293945312500000000e-02
2.052001953125000000e-01,-1.293945312500000000e-02
1.851806640625000000e-01,-1.306152343750000000e-02
1.651611328125000000e-01,-1.281738281250000000e-02
1.450195312500000000e-01,-1.269531250000000000e-02
1.248779296875000000e-01,-1.257324218750000000e-02
1.046142578125000000e-01,-1.269531250000000000e-02
8.435058593750000000e-02,-1.245117187500000000e-02
6.396484375000000000e-02,-1.245117187500000000e-02
4.357910156250000000e-02,-1.245117187500000000e-02
2.331542968750000000e-02,-1.245117187500000000e-02
2.929687500000000000e-03,-1.257324218750000000e-02
-1.745605468750000000e-02,-1.245117187500000000e-02
-3.784179687500000000e-02,-1.232910156250000000e-02
-5.822753906250000000e-02,-1.245117187500000000e-02
-7.861328125000000000e-02,-1.232910156250000000e-02
-9.887695312500000000e-02,-1.232910156250000000e-02
-1.191406250000000000e-01,-1.232910156250000000e-02
-1.392822265625000000e-01,-1.196289062500000000e-02
-1.595458984375000000e-01,-1.208496093750000000e-02
-1.795654296875000000e-01,-1.232910156250000000e-02
-1.995849609375000000e-01,-1.281738281250000000e-02
-2.194824218750000000e-01,-1.269531250000000000e-02
-2.393798828125000000e-01,-1.245117187500000000e-02
-2.590332031250000000e-01,-1.220703125000000000e-02
-2.786865234375000000e-01,-1.232910156250000000e-02
-2.980957031250000000e-01,-1.232910156250000000e-02
-3.175048828125000000e-01,-1.245117187500000000e-02
-3.367919921875000000e-01,-1.245117187500000000e-02
-3.558349609375000000e-01,-1.208496093750000000e-02
-3.747558593750000000e-01,-1.196289062500000000e-02
-3.935546875000000000e-01,-1.184082031250000000e-02
-4.122314453125000000e-01,-1.184082031250000000e-02
-4.306640625000000000e-01,-1.196289062500000000e-02
-4.488525390625000000e-01,-1.196289062500000000e-02
-4.670410156250000000e-01,-1.184082031250000000e-02
-4.848632812500000000e-01,-1.196289062500000000e-02
-5.025634765625000000e-01,-1.184082031250000000e-02
-5.200195312500000000e-01,-1.184082031250000000e-02
-5.372314453125000000e-01,-1.184082031250000000e-02
-5.541992187500000000e-01,-1.184082031250000000e-02
-5.710449218750000000e-01,-1.196289062500000000e-02
-5.875244140625000000e-01,-1.196289062500000000e-02
-6.037597656250000000e-01,-1.208496093750000000e-02
-6.198730468750000000e-01,-1.232910156250000000e-02
-6.356201171875000000e-01,-1.220703125000000000e-02
-6.511230468750000000e-01,-1.232910156250000000e-02
-6.662597656250000000e-01,-1.232910156250000000e-02
-6.812744140625000000e-01,-1.220703125000000000e-02
-6.959228515625000000e-01,-1.220703125000000000e-02
-7.102050781250000000e-01,-1.220703125000000000e-02
-7.242431640625000000e-01,-1.220703125000000000e-02
-7.380371093750000000e-01,-1.220703125000000000e-02
-7.514648437500000000e-01,-1.208496093750000000e-02
-7.645263671875000000e-01,-1.196289062500000000e-02
-7.773437500000000000e-01,-1.220703125000000000e-02
-7.897949218750000000e-01,-1.220703125000000000e-02
-8.018798828125000000e-01,-1.208496093750000000e-02
-8.137207031250000000e-01,-1.208496093750000000e-02
-8.251953125000000000e-01,-1.220703125000000000e-02
-8.361816406250000000e-01,-1.184082031250000000e-02
-8.470458984375000000e-01,-1.171875000000000000e-02
-8.572998046875000000e-01,-1.171875000000000000e-02
-8.674316406250000000e-01,-1.196289062500000000e-02
-8.769531250000000000e-01,-1.196289062500000000e-02
-8.862304687500000000e-01,-1.184082031250000000e-02
-8.951416015625000000e-01,-1.171875000000000000e-02
-9.036865234375000000e-01,-1.171875000000000000e-02
-9.118652343750000000e-01,-1.171875000000000000e-02
-9.195556640625000000e-01,-1.171875000000000000e-02
-9.268798828125000000e-01,-1.171875000000000000e-02
-9.338378906250000000e-01,-1.184082031250000000e-02
-9.404296875000000000e-01,-1.171875000000000000e-02
-9.466552734375000000e-01,-1.171875000000000000e-02
-9.523925781250000000e-01,-1.171875000000000000e-02
-9.577636718750000000e-01,-1.171875000000000000e-02
-9.627685546875000000e-01,-1.171875000000000000e-02
-9.672851562500000000e-01,-1.184082031250000000e-02
-9.714355468750000000e-01,-1.171875000000000000e-02
-9.752197265625000000e-01,-1.171875000000000000e-02
-9.785156250000000000e-01,-1.171875000000000000e-02
-9.814453125000000000e-01,-1.171875000000000000e-02
-9.838867187500000000e-01,-1.171875000000000000e-02
-9.859619140625000000e-01,-1.171875000000000000e-02
-9.875488281250000000e-01,-1.171875000000000000e-02
-9.887695312500000000e-01,-1.171875000000000000e-02
-9.896240234375000000e-01,-1.171875000000000000e-02
-9.899902343750000000e-01,-1.171875000000000000e-02
-9.899902343750000000e-01,-1.171875000000000000e-02
-9.896240234375000000e-01,-1.171875000000000000e-02
-9.886474609375000000e-01,-1.159667968750000000e-02
-9.874267578125000000e-01,-1.171875000000000000e-02
-9.857177734375000000e-01,-1.159667968750000000e-02
-9.836425781250000000e-01,-1.171875000000000000e-02
-9.810791015625000000e-01,-1.159667968750000000e-02
-9.781494140625000000e-01,-1.159667968750000000e-02
-9.747314453125000000e-01,-1.159667968750000000e-02
-9.709472656250000000e-01,-1.171875000000000000e-02
-9.667968750000000000e-01,-1.159667968750000000e-02
-9.621582031250000000e-01,-1.159667968750000000e-02
-9.571533203125000000e-01,-1.159667968750000000e-02
-9.517822265625000000e-01,-1.171875000000000000e-02
-9.459228515625000000e-01,-1.159667968750000000e-02
-9.396972656250000000e-01,-1.171875000000000000e-02
-9.331054687500000000e-01,-1.171875000000000000e-02
-9.261474609375000000e-01,-1.159667968750000000e-02
-9.187011718750000000e-01,-1.147460937500000000e-02
-9.108886718750000000e-01,-1.147460937500000000e-02
-9.027099609375000000e-01,-1.159667968750000000e-02
-8.941650390625000000e-01,-1.159667968750000000e-02
-8.852539062500000000e-01,-1.159667968750000000e-02
-8.758544921875000000e-01,-1.147460937500000000e-02
-8.662109375000000000e-01,-1.147460937500000000e-02
-8.560791015625000000e-01,-1.159667968750000000e-02
-8.457031250000000000e-01,-1.159667968750000000e-02
-8.349609375000000000e-01,-1.147460937500000000e-02
-8.238525390625000000e-01,-1.159667968750000000e-02
-8.123779296875000000e-01,-1.159667968750000000e-02
-8.005371093750000000e-01,-1.147460937500000000e-02
-7.883300781250000000e-01,-1.159667968750000000e-02
-7.758789062500000000e-01,-1.147460937500000000e-02
-7.630615234375000000e-01,-1.147460937500000000e-02
-7.498779296875000000e-01,-1.159667968750000000e-02
-7.364501953125000000e-01,-1.147460937500000000e-02
-7.226562500000000000e-01,-1.159667968750000000e-02
-7.084960937500000000e-01,-1.159667968750000000e-02
-6.942138671875000000e-01,-1.147460937500000000e-02
-6.794433593750000000e-01,-1.147460937500000000e-02
-6.645507812500000000e-01,-1.147460937500000000e-02
-6.492919921875000000e-01,-1.159667968750000000e-02
-6.337890625000000000e-01,-1.159667968750000000e-02
-6.179199218750000000e-01,-1.147460937500000000e-02
-6.019287109375000000e-01,-1.159667968750000000e-02
-5.855712890625000000e-01,-1.159667968750000000e-02
-5.689697265625000000e-01,-1.147460937500000000e-02
-5.522460937500000000e-01,-1.135253906250000000e-02
-5.351562500000000000e-01,-1.123046875000000000e-02
-5.179443359375000000e-01,-1.123046875000000000e-02
-5.004882812500000000e-01,-1.110839843750000000e-02
-4.827880859375000000e-01,-1.098632812500000000e-02
-4.648437500000000000e-01,-1.110839843750000000e-02
-4.467773437500000000e-01,-1.110839843750000000e-02
-4.284667968750000000e-01,-1.110839843750000000e-02
-4.100341796875000000e-01,-1.110839843750000000e-02
-3.913574218750000000e-01,-1.110839843750000000e-02
-3.725585937500000000e-01,-1.135253906250000000e-02
-3.536376953125000000e-01,-1.147460937500000000e-02
-3.344726562500000000e-01,-1.110839843750000000e-02
-3.151855468750000000e-01,-1.037597656250000000e-02
-2.958984375000000000e-01,-1.037597656250000000e-02
-2.763671875000000000e-01,-1.086425781250000000e-02
-2.567138671875000000e-01,-1.110839843750000000e-02
-2.369384765625000000e-01,-1.074218750000000000e-02
-2.171630859375000000e-01,-1.025390625000000000e-02
-1.971435546875000000e-01,-1.013183593750000000e-02
-1.772460937500000000e-01,-9.887695312500000000e-03
-1.571044921875000000e-01,-9.887695312500000000e-03
-1.369628906250000000e-01,-1.013183593750000000e-02
-1.166992187500000000e-01,-1.025390625000000000e-02
-9.643554687500000000e-02,-1.025390625000000000e-02
-7.617187500000000000e-02,-1.025390625000000000e-02
-5.578613281250000000e-02,-1.000976562500000000e-02
-3.540039062500000000e-02,-9.887695312500000000e-03
-1.513671875000000000e-02,-9.887695312500000000e-03
5.249023437500000000e-03,-9.887695312500000000e-03
2.563476562500000000e-02,-1.000976562500000000e-02
4.602050781250000000e-02,-9.887695312500000000e-03
6.640625000000000000e-02,-1.000976562500000000e-02
8.666992187500000000e-02,-1.000976562500000000e-02
1.070556640625000000e-01,-1.000976562500000000e-02
1.271972656250000000e-01,-1.000976562500000000e-02
1.474609375000000000e-01,-1.013183593750000000e-02
1.676025390625000000e-01,-1.000976562500000000e-02
1.876220703125000000e-01,-1.000976562500000000e-02
2.075195312500000000e-01,-1.013183593750000000e-02
2.274169921875000000e-01,-1.013183593750000000e-02
2.471923828125000000e-01,-1.013183593750000000e-02
2.668457031250000000e-01,-1.037597656250000000e-02
2.864990234375000000e-01,-1.025390625000000000e-02
3.059082031250000000e-01,-1.025390625000000000e-02
3.251953125000000000e-01,-1.049804687500000000e-02
3.444824218750000000e-01,-1.074218750000000000e-02
3.634033203125000000e-01,-1.062011718750000000e-02
3.823242187500000000e-01,-1.062011718750000000e-02
4.011230468750000000e-01,-1.062011718750000000e-02
4.195556640625000000e-01,-1.049804687500000000e-02
4.379882812500000000e-01,-1.049804687500000000e-02
4.561767578125000000e-01,-1.062011718750000000e-02
4.741210937500000000e-01,-1.123046875000000000e-02
4.919433593750000000e-01,-1.123046875000000000e-02
5.095214843750000000e-01,-1.098632812500000000e-02
5.268554687500000000e-01,-1.062011718750000000e-02
5.440673828125000000e-01,-1.074218750000000000e-02
5.609130859375000000e-01,-1.098632812500000000e-02
5.776367187500000000e-01,-1.110839843750000000e-02
5.939941406250000000e-01,-1.123046875000000000e-02
6.102294921875000000e-01,-1.135253906250000000e-02
6.260986328125000000e-01,-1.135253906250000000e-02
6.417236328125000000e-01,-1.135253906250000000e-02
6.571044921875000000e-01,-1.135253906250000000e-02
6.722412109375000000e-01,-1.135253906250000000e-02
6.871337890625000000e-01,-1.135253906250000000e-02
7.016601562500000000e-01,-1.147460937500000000e-02
7.158203125000000000e-01,-1.147460937500000000e-02
7.297363281250000000e-01,-1.135253906250000000e-02
7.434082031250000000e-01,-1.135253906250000000e-02
7.567138671875000000e-01,-1.147460937500000000e-02
7.696533203125000000e-01,-1.135253906250000000e-02
7.823486328125000000e-01,-1.135253906250000000e-02
7.946777343750000000e-01,-1.147460937500000000e-02
8.066406250000000000e-01,-1.147460937500000000e-02
8.182373046875000000e-01,-1.147460937500000000e-02
8.295898437500000000e-01,-1.147460937500000000e-02
8.404541015625000000e-01,-1.147460937500000000e-02
8.510742187500000000e-01,-1.147460937500000000e-02
8.613281250000000000e-01,-1.147460937500000000e-02
8.712158203125000000e-01,-1.147460937500000000e-02
8.806152343750000000e-01,-1.147460937500000000e-02
8.897705078125000000e-01,-1.147460937500000000e-02
8.985595703125000000e-01,-1.159667968750000000e-02
9.068603515625000000e-01,-1.159667968750000000e-02
9.147949218750000000e-01,-1.171875000000000000e-02
9.224853515625000000e-01,-1.171875000000000000e-02
9.295654296875000000e-01,-1.232910156250000000e-02
9.364013671875000000e-01,-1.208496093750000000e-02
9.428710937500000000e-01,-1.184082031250000000e-02
9.488525390625000000e-01,-1.171875000000000000e-02
9.544677734375000000e-01,-1.184082031250000000e-02
9.595947265625000000e-01,-1.196289062500000000e-02
9.644775390625000000e-01,-1.184082031250000000e-02
9.688720703125000000e-01,-1.171875000000000000e-02
9.727783203125000000e-01,-1.171875000000000000e-02
9.763183593750000000e-01,-1.196289062500000000e-02
9.794921875000000000e-01,-1.318359375000000000e-02
9.821777343750000000e-01,-1.354980468750000000e-02
9.844970703125000000e-01,-1.281738281250000000e-02
9.864501953125000000e-01,-1.232910156250000000e-02
9.879150390625000000e-01,-1.220703125000000000e-02
9.890136718750000000e-01,-1.245117187500000000e-02
9.896240234375000000e-01,-1.293945312500000000e-02
9.898681640625000000e-01,-1.330566406250000000e-02
9.896240234375000000e-01,-1.330566406250000000e-02
9.890136718750000000e-01,-1.318359375000000000e-02
9.880371093750000000e-01,-1.293945312500000000e-02
9.865722656250000000e-01,-1.293945312500000000e-02
9.846191406250000000e-01,-1.269531250000000000e-02
9.822998046875000000e-01,-1.281738281250000000e-02
9.796142578125000000e-01,-1.293945312500000000e-02
9.765625000000000000e-01,-1.293945312500000000e-02
9.730224609375000000e-01,-1.281738281250000000e-02
9.689941406250000000e-01,-1.293945312500000000e-02
9.647216796875000000e-01,-1.281738281250000000e-02
9.599609375000000000e-01,-1.269531250000000000e-02
9.547119140625000000e-01,-1.281738281250000000e-02
9.490966796875000000e-01,-1.281738281250000000e-02
9.431152343750000000e-01,-1.293945312500000000e-02
9.367675781250000000e-01,-1.293945312500000000e-02
9.300537109375000000e-01,-1.281738281250000000e-02
9.228515625000000000e-01,-1.269531250000000000e-02
9.152832031250000000e-01,-1.257324218750000000e-02
9.073486328125000000e-01,-1.245117187500000000e-02
8.989257812500000000e-01,-1.245117187500000000e-02
8.902587890625000000e-01,-1.245117187500000000e-02
8.811035156250000000e-01,-1.232910156250000000e-02
8.717041015625000000e-01,-1.245117187500000000e-02
8.618164062500000000e-01,-1.232910156250000000e-02
8.516845703125000000e-01,-1.245117187500000000e-02
8.410644531250000000e-01,-1.245117187500000000e-02
8.302001953125000000e-01,-1.232910156250000000e-02
8.188476562500000000e-01,-1.232910156250000000e-02
8.072509765625000000e-01,-1.232910156250000000e-02
7.952880859375000000e-01,-1.220703125000000000e-02
7.829589843750000000e-01,-1.208496093750000000e-02
7.703857421875000000e-01,-1.196289062500000000e-02
7.574462890625000000e-01,-1.208496093750000000e-02
7.441406250000000000e-01,-1.257324218750000000e-02
7.304687500000000000e-01,-1.269531250000000000e-02
7.165527343750000000e-01,-1.257324218750000000e-02
7.023925781250000000e-01,-1.232910156250000000e-02
6.878662109375000000e-01,-1.220703125000000000e-02
6.730957031250000000e-01,-1.232910156250000000e-02
6.579589843750000000e-01,-1.245117187500000000e-02
6.425781250000000000e-01,-1.245117187500000000e-02
6.269531250000000000e-01,-1.220703125000000000e-02
6.110839843750000000e-01,-1.196289062500000000e-02
5.949707031250000000e-01,-1.184082031250000000e-02
5.784912109375000000e-01,-1.184082031250000000e-02
5.618896484375000000e-01,-1.171875000000000000e-02
5.449218750000000000e-01,-1.184082031250000000e-02
5.278320312500000000e-01,-1.196289062500000000e-02
5.104980468750000000e-01,-1.184082031250000000e-02
4.929199218750000000e-01,-1.184082031250000000e-02
4.750976562500000000e-01,-1.184082031250000000e-02
4.571533203125000000e-01,-1.184082031250000000e-02
4.389648437500000000e-01,-1.184082031250000000e-02
4.206542968750000000e-01,-1.184082031250000000e-02
4.020996093750000000e-01,-1.196289062500000000e-02
3.834228515625000000e-01,-1.196289062500000000e-02
3.645019531250000000e-01,-1.220703125000000000e-02
3.454589843750000000e-01,-1.220703125000000000e-02
3.262939453125000000e-01,-1.220703125000000000e-02
3.070068359375000000e-01,-1.220703125000000000e-02
2.875976562500000000e-01,-1.220703125000000000e-02
2.679443359375000000e-01,-1.220703125000000000e-02
2.482910156250000000e-01,-1.220703125000000000e-02
2.285156250000000000e-01,-1.220703125000000000e-02
2.086181640625000000e-01,-1.220703125000000000e-02
1.887207031250000000e-01,-1.208496093750000000e-02
1.687011718750000000e-01,-1.196289062500000000e-02
1.485595703125000000e-01,-1.208496093750000000e-02
1.282958984375000000e-01,-1.208496093750000000e-02
1.081542968750000000e-01,-1.208496093750000000e-02
8.776855468750000000e-02,-1.196289062500000000e-02
6.750488281250000000e-02,-1.208496093750000000e-02
4.711914062500000000e-02,-1.196289062500000000e-02
2.685546875000000000e-02,-1.171875000000000000e-02
6.469726562500000000e-03,-1.171875000000000000e-02
-1.391601562500000000e-02,-1.184082031250000000e-02
-3.430175781250000000e-02,-1.196289062500000000e-02
-5.468750000000000000e-02,-1.171875000000000000e-02
-7.507324218750000000e-02,-1.171875000000000000e-02
-9.533691406250000000e-02,-1.159667968750000000e-02
-1.156005859375000000e-01,-1.171875000000000000e-02
-1.358642578125000000e-01,-1.159667968750000000e-02
-1.560058593750000000e-01,-1.171875000000000000e-02
-1.761474609375000000e-01,-1.171875000000000000e-02
-1.960449218750000000e-01,-1.171875000000000000e-02
-2.160644531250000000e-01,-1.184082031250000000e-02
-2.358398437500000000e-01,-1.171875000000000000e-02
-2.556152343750000000e-01,-1.159667968750000000e-02
-2.752685546875000000e-01,-1.171875000000000000e-02
-2.947998046875000000e-01,-1.171875000000000000e-02
-3.142089843750000000e-01,-1.171875000000000000e-02
-3.334960937500000000e-01,-1.171875000000000000e-02
-3.525390625000000000e-01,-1.171875000000000000e-02
-3.715820312500000000e-01,-1.171875000000000000e-02
-3.903808593750000000e-01,-1.171875000000000000e-02
-4.089355468750000000e-01,-1.171875000000000000e-02
-4.274902343750000000e-01,-1.171875000000000000e-02
-4.458007812500000000e-01,-1.171875000000000000e-02
-4.638671875000000000e-01,-1.159667968750000000e-02
-4.818115234375000000e-01,-1.171875000000000000e-02
-4.995117187500000000e-01,-1.171875000000000000e-02
-5.169677734375000000e-01,-1.171875000000000000e-02
-5.343017578125000000e-01,-1.171875000000000000e-02
-5.512695312500000000e-01,-1.171875000000000000e-02
-5.681152343750000000e-01,-1.159667968750000000e-02
-5.847167968750000000e-01,-1.159667968750000000e-02
-6.009521484375000000e-01,-1.159667968750000000e-02
-6.170654296875000000e-01,-1.159667968750000000e-02
-6.329345703125000000e-01,-1.159667968750000000e-02
-6.484375000000000000e-01,-1.147460937500000000e-02
-6.636962890625000000e-01,-1.159667968750000000e-02
-6.787109375000000000e-01,-1.159667968750000000e-02
-6.933593750000000000e-01,-1.159667968750000000e-02
-7.077636718750000000e-01,-1.159667968750000000e-02
-7.218017578125000000e-01,-1.159667968750000000e-02
-7.357177734375000000e-01,-1.159667968750000000e-02
-7.491455078125000000e-01,-1.159667968750000000e-02
-7.623291015625000000e-01,-1.147460937500000000e-02
-7.751464843750000000e-01,-1.147460937500000000e-02
-7.877197265625000000e-01,-1.135253906250000000e-02
-7.998046875000000000e-01,-1.159667968750000000e-02
-8.116455078125000000e-01,-1.159667968750000000e-02
-8.232421875000000000e-01,-1.159667968750000000e-02
-8.343505859375000000e-01,-1.147460937500000000e-02
-8.450927734375000000e-01,-1.159667968750000000e-02
-8.555908203125000000e-01,-1.147460937500000000e-02
-8.657226562500000000e-01,-1.147460937500000000e-02
-8.753662109375000000e-01,-1.159667968750000000e-02
-8.846435546875000000e-01,-1.147460937500000000e-02
-8.936767578125000000e-01,-1.159667968750000000e-02
-9.022216796875000000e-01,-1.147460937500000000e-02
-9.104003906250000000e-01,-1.147460937500000000e-02
-9.182128906250000000e-01,-1.147460937500000000e-02
-9.256591796875000000e-01,-1.147460937500000000e-02
-9.327392578125000000e-01,-1.147460937500000000e-02
-9.393310546875000000e-01,-1.159667968750000000e-02
-9.455566406250000000e-01,-1.147460937500000000e-02
-9.514160156250000000e-01,-1.147460937500000000e-02
-9.569091796875000000e-01,-1.147460937500000000e-02
-9.619140625000000000e-01,-1.147460937500000000e-02
-9.665527343750000000e-01,-1.147460937500000000e-02
-9.707031250000000000e-01,-1.147460937500000000e-02
-9.746093750000000000e-01,-1.147460937500000000e-02
-9.779052734375000000e-01,-1.159667968750000000e-02
-9.809570312500000000e-01,-1.147460937500000000e-02
-9.835205078125000000e-01,-1.159667968750000000e-02
-9.855957031250000000e-01,-1.147460937500000000e-02
-9.873046875000000000e-01,-1.147460937500000000e-02
-9.886474609375000000e-01,-1.135253906250000000e-02
-9.895019531250000000e-01,-1.123046875000000000e-02
-9.899902343750000000e-01,-1.110839843750000000e-02
-9.899902343750000000e-01,-1.098632812500000000e-02
-9.896240234375000000e-01,-1.110839843750000000e-02
-9.888916015625000000e-01,-1.098632812500000000e-02
-9.876708984375000000e-01,-1.110839843750000000e-02
-9.860839843750000000e-01,-1.110839843750000000e-02
-9.840087890625000000e-01,-1.098632812500000000e-02
-9.815673828125000000e-01,-1.123046875000000000e-02
-9.786376953125000000e-01,-1.135253906250000000e-02
-9.753417968750000000e-01,-1.123046875000000000e-02
-9.716796875000000000e-01,-1.074218750000000000e-02
-9.675292968750000000e-01,-1.037597656250000000e-02
-9.630126953125000000e-01,-1.037597656250000000e-02
-9.580078125000000000e-01,-1.123046875000000000e-02
-9.527587890625000000e-01,-1.098632812500000000e-02
-9.470214843750000000e-01,-1.037597656250000000e-02
-9.407958984375000000e-01,-1.013183593750000000e-02
-9.342041015625000000e-01,-9.887695312500000000e-03
-9.273681640625000000e-01,-9.765625000000000000e-03
-9.200439453125000000e-01,-1.000976562500000000e-02
-9.122314453125000000e-01,-1.013183593750000000e-02
-9.041748046875000000e-01,-1.025390625000000000e-02
-8.956298828125000000e-01,-1.037597656250000000e-02
-8.868408203125000000e-01,-1.000976562500000000e-02
-8.775634765625000000e-01,-9.887695312500000000e-03
-8.679199218750000000e-01,-9.765625000000000000e-03
-8.579101562500000000e-01,-9.887695312500000000e-03
-8.475341796875000000e-01,-1.000976562500000000e-02
-8.367919921875000000e-01,-9.887695312500000000e-03
-8.258056640625000000e-01,-9.887695312500000000e-03
-8.143310546875000000e-01,-9.887695312500000000e-03
-8.026123046875000000e-01,-1.000976562500000000e-02
-7.905273437500000000e-01,-1.000976562500000000e-02
-7.780761718750000000e-01,-1.000976562500000000e-02
-7.652587890625000000e-01,-9.887695312500000000e-03
-7.521972656250000000e-01,-1.000976562500000000e-02
-7.387695312500000000e-01,-1.000976562500000000e-02
-7.250976562500000000e-01,-1.013183593750000000e-02
-7.110595703125000000e-01,-1.025390625000000000e-02
-6.966552734375000000e-01,-1.000976562500000000e-02
-6.820068359375000000e-01,-1.025390625000000000e-02
-6.671142578125000000e-01,-1.025390625000000000e-02
-6.519775390625000000e-01,-1.037597656250000000e-02
-6.364746093750000000e-01,-1.062011718750000000e-02
-6.207275390625000000e-01,-1.074218750000000000e-02
-6.047363281250000000e-01,-1.049804687500000000e-02
-5.883789062500000000e-01,-1.049804687500000000e-02
-5.718994140625000000e-01,-1.049804687500000000e-02
-5.551757812500000000e-01,-1.037597656250000000e-02
-5.382080078125000000e-01,-1.062011718750000000e-02
-5.208740234375000000e-01,-1.098632812500000000e-02
-5.035400390625000000e-01,-1.123046875000000000e-02
-4.858398437500000000e-01,-1.110839843750000000e-02
-4.680175781250000000e-01,-1.062011718750000000e-02
-4.499511718750000000e-01,-1.062011718750000000e-02
-4.316406250000000000e-01,-1.098632812500000000e-02
-4.132080078125000000e-01,-1.098632812500000000e-02
-3.946533203125000000e-01,-1.110839843750000000e-02
-3.758544921875000000e-01,-1.123046875000000000e-02
-3.569335937500000000e-01,-1.123046875000000000e-02
-3.377685546875000000e-01,-1.135253906250000000e-02
-3.186035156250000000e-01,-1.135253906250000000e-02
-2.991943359375000000e-01,-1.123046875000000000e-02
-2.796630859375000000e-01,-1.135253906250000000e-02
-2.601318359375000000e-01,-1.135253906250000000e-02
-2.403564453125000000e-01,-1.135253906250000000e-02
-2.205810546875000000e-01,-1.135253906250000000e-02
-2.006835937500000000e-01,-1.123046875000000000e-02
-1.806640625000000000e-01,-1.123046875000000000e-02
-1.606445312500000000e-01,-1.123046875000000000e-02
-1.403808593750000000e-01,-1.135253906250000000e-02
-1.202392578125000000e-01,-1.135253906250000000e-02
-9.997558593750000000e-02,-1.135253906250000000e-02
-7.971191406250000000e-02,-1.135253906250000000e-02
-5.932617187500000000e-02,-1.135253906250000000e-02
-3.894042968750000000e-02,-1.135253906250000000e-02
-1.867675781250000000e-02,-1.135253906250000000e-02
1.708984375000000000e-03,-1.135253906250000000e-02
2.209472656250000000e-02,-1.135253906250000000e-02
4.248046875000000000e-02,-1.135253906250000000e-02
6.286621093750000000e-02,-1.147460937500000000e-02
8.325195312500000000e-02,-1.135253906250000000e-02
1.035156250000000000e-01,-1.147460937500000000e-02
1.237792968750000000e-01,-1.159667968750000000e-02
1.439208984375000000e-01,-1.171875000000000000e-02
1.640625000000000000e-01,-1.208496093750000000e-02
1.840820312500000000e-01,-1.232910156250000000e-02
2.041015625000000000e-01,-1.171875000000000000e-02
2.239990234375000000e-01,-1.171875000000000000e-02
